Project,Stn,Date,Time,Meter,Reading,Grav_base,NAD27_UTM_,NAD27_UT_1,NAD83_UTM_,NAD83_UT_1,NGVD29,WGS84_LatD,WGS84_LonD,GPS_Class,Obs_grav,TC_0_53m,TC_53m_400,TC_400m_10,TC_10Km_16,TC_Density,Curv_C,Free_Air,SBA_200,SBA_205,SBA_210,SBA_215,SBA_220,SBA_225,SBA_230,SBA_235,SBA_240,SBA_245,SBA_250,SBA_255,SBA_260,SBA_265,SBA_267,SBA_270,CBA_200,CBA_205,CBA_210,CBA_215,CBA_220,CBA_225,CBA_230,CBA_235,CBA_240,CBA_245,CBA_250,CBA_255,CBA_260,CBA_265,CBA_267,CBA_270,X,Y
PG,"11",17-Mar,16:39:00,g233,3143.030000000000200,"1000",324115.270000000018626,4390564.379999999888241,324034.929999999993015,4390764.259999999776483,1581.211999999999989,39.648595100000001,-119.050905799999995,PP,979659.231000000028871,0.065000000000000,0.281000000000000,1.007000000000000,0.166000000000000,"1",-0.536000000000000,9.284000000000001,-123.250000000000000,-126.560000000000002,-129.879999999999995,-133.189999999999998,-136.500000000000000,-139.819999999999993,-143.129999999999995,-146.439999999999998,-149.759999999999991,-153.069999999999993,-156.379999999999995,-159.699999999999989,-163.009999999999991,-166.319999999999993,-167.650000000000006,-169.639999999999986,-121.280000000000001,-124.549999999999997,-127.810000000000002,-131.080000000000013,-134.340000000000003,-137.610000000000014,-140.870000000000005,-144.129999999999995,-147.400000000000006,-150.659999999999997,-153.930000000000007,-157.189999999999998,-160.460000000000008,-163.719999999999999,-165.030000000000001,-166.979999999999990,324034.930,4390764.260
PG,"12",17-Mar,16:26:00,g233,3136.219999999999800,"1000",324475.190000000002328,4390546.160000000149012,324394.849999999976717,4390746.040000000037253,1621.961999999999989,39.648505000000000,-119.046708499999994,PP,979652.042999999946915,0.071000000000000,0.202000000000000,1.273000000000000,0.224000000000000,"1",-0.542000000000000,14.670000000000000,-121.280000000000001,-124.680000000000007,-128.080000000000013,-131.479999999999990,-134.870000000000005,-138.270000000000010,-141.669999999999987,-145.069999999999993,-148.469999999999999,-151.870000000000005,-155.270000000000010,-158.659999999999997,-162.060000000000002,-165.460000000000008,-166.819999999999993,-168.860000000000014,-118.819999999999993,-122.159999999999997,-125.500000000000000,-128.830000000000013,-132.169999999999987,-135.509999999999991,-138.849999999999994,-142.180000000000007,-145.520000000000010,-148.860000000000014,-152.199999999999989,-155.530000000000001,-158.870000000000005,-162.210000000000008,-163.539999999999992,-165.539999999999992,324394.850,4390746.040
PG,"13",17-Mar,14:53:31,g233,3168.820000000000164,"1000",324975.690000000002328,4390675.639999999664724,324895.349999999976717,4390875.519999999552965,1500.092000000000098,39.649773549999999,-119.040912899999995,PP,979686.466999999945983,0.071000000000000,0.254000000000000,0.410000000000000,0.076000000000000,"1",-0.525000000000000,11.400000000000000,-114.329999999999998,-117.480000000000004,-120.620000000000005,-123.760000000000005,-126.909999999999997,-130.050000000000011,-133.189999999999998,-136.340000000000003,-139.479999999999990,-142.620000000000005,-145.770000000000010,-148.909999999999997,-152.050000000000011,-155.199999999999989,-156.460000000000008,-158.340000000000003,-113.760000000000005,-116.890000000000001,-120.019999999999996,-123.150000000000006,-126.280000000000001,-129.409999999999997,-132.539999999999992,-135.669999999999987,-138.789999999999992,-141.919999999999987,-145.050000000000011,-148.180000000000007,-151.310000000000002,-154.439999999999998,-155.689999999999998,-157.569999999999993,324895.350,4390875.520
PG,"14",17-Mar,14:41:46,g233,3167.230000000000018,"1000",325254.109999999986030,4390646.610000000335276,325173.770000000018626,4390846.490000000223517,1500.750999999999976,39.649569069999998,-119.037661999999997,PP,979684.792000000015832,0.060000000000000,0.052000000000000,0.398000000000000,0.077000000000000,"1",-0.525000000000000,9.946999999999999,-115.840000000000003,-118.989999999999995,-122.129999999999995,-125.280000000000001,-128.419999999999987,-131.569999999999993,-134.710000000000008,-137.860000000000014,-141.000000000000000,-144.139999999999986,-147.289999999999992,-150.430000000000007,-153.580000000000013,-156.719999999999999,-157.979999999999990,-159.870000000000005,-115.719999999999999,-118.859999999999999,-122.000000000000000,-125.140000000000001,-128.280000000000001,-131.430000000000007,-134.569999999999993,-137.710000000000008,-140.849999999999994,-143.990000000000009,-147.129999999999995,-150.280000000000001,-153.419999999999987,-156.560000000000002,-157.819999999999993,-159.699999999999989,325173.770,4390846.490
PG,"15",18-Mar,9:51:40,G233,3159.510000000000218,"1000",325682.679999999993015,4390598.820000000298023,325602.349999999976717,4390798.700000000186265,1523.951000000000022,39.649226210000002,-119.032657200000003,PP,979676.670999999972992,0.092000000000000,0.372000000000000,0.411000000000000,0.102000000000000,"1",-0.528000000000000,9.010999999999999,-118.719999999999999,-121.920000000000002,-125.109999999999999,-128.300000000000011,-131.500000000000000,-134.689999999999998,-137.879999999999995,-141.080000000000013,-144.270000000000010,-147.460000000000008,-150.659999999999997,-153.849999999999994,-157.039999999999992,-160.240000000000009,-161.509999999999991,-163.430000000000007,-117.829999999999998,-121.000000000000000,-124.170000000000002,-127.340000000000003,-130.509999999999991,-133.680000000000007,-136.849999999999994,-140.020000000000010,-143.189999999999998,-146.360000000000014,-149.530000000000001,-152.710000000000008,-155.879999999999995,-159.050000000000011,-160.319999999999993,-162.219999999999999,325602.350,4390798.700
PG,"16",18-Mar,10:15:00,G233,3141.340000000000146,"1000",326173.530000000027940,4390694.219999999739230,326093.200000000011642,4390894.099999999627471,1608.103000000000065,39.650185170000000,-119.026964699999994,PP,979657.503000000026077,0.133000000000000,0.100000000000000,0.867000000000000,0.212000000000000,"1",-0.540000000000000,15.706000000000000,-119.079999999999998,-122.450000000000003,-125.819999999999993,-129.189999999999998,-132.560000000000002,-135.930000000000007,-139.300000000000011,-142.669999999999987,-146.039999999999992,-149.409999999999997,-152.780000000000001,-156.150000000000006,-159.520000000000010,-162.889999999999986,-164.240000000000009,-166.259999999999991,-117.540000000000006,-120.870000000000005,-124.200000000000003,-127.530000000000001,-130.860000000000014,-134.189999999999998,-137.520000000000010,-140.849999999999994,-144.189999999999998,-147.520000000000010,-150.849999999999994,-154.180000000000007,-157.509999999999991,-160.840000000000003,-162.169999999999987,-164.169999999999987,326093.200,4390894.100
PG,"17",18-Mar,14:58:51,G233,3168.309999999999945,"1000",326519.099999999976717,4390613.190000000409782,326438.770000000018626,4390813.070000000298023,1494.938000000000102,39.649525660000002,-119.022918099999998,PP,979685.925000000046566,0.142000000000000,0.380000000000000,0.432000000000000,0.073000000000000,"1",-0.524000000000000,9.292000000000000,-116.010000000000005,-119.140000000000001,-122.280000000000001,-125.409999999999997,-128.539999999999992,-131.669999999999987,-134.810000000000002,-137.939999999999998,-141.069999999999993,-144.199999999999989,-147.340000000000003,-150.469999999999999,-153.599999999999994,-156.729999999999990,-157.990000000000009,-159.870000000000005,-115.010000000000005,-118.109999999999999,-121.219999999999999,-124.329999999999998,-127.439999999999998,-130.539999999999992,-133.650000000000006,-136.759999999999991,-139.860000000000014,-142.969999999999999,-146.080000000000013,-149.189999999999998,-152.289999999999992,-155.400000000000006,-156.650000000000006,-158.509999999999991,326438.770,4390813.070
PG,"18",18-Mar,14:45:01,G233,3174.369999999999891,"1000",326831.450000000011642,4390567.080000000074506,326751.119999999995343,4390766.959999999962747,1475.767000000000053,39.649173759999996,-119.019267499999998,PP,979692.326000000000931,0.065000000000000,0.041000000000000,0.368000000000000,0.054000000000000,"1",-0.521000000000000,9.813000000000001,-113.879999999999995,-116.969999999999999,-120.069999999999993,-123.159999999999997,-126.250000000000000,-129.340000000000003,-132.439999999999998,-135.530000000000001,-138.620000000000005,-141.710000000000008,-144.810000000000002,-147.900000000000006,-150.990000000000009,-154.080000000000013,-155.319999999999993,-157.180000000000007,-113.870000000000005,-116.959999999999994,-120.049999999999997,-123.150000000000006,-126.239999999999995,-129.330000000000013,-132.419999999999987,-135.509999999999991,-138.610000000000014,-141.699999999999989,-144.789999999999992,-147.879999999999995,-150.969999999999999,-154.069999999999993,-155.300000000000011,-157.159999999999997,326751.120,4390766.960
PG,"19",18-Mar,14:33:41,G233,3182.619999999999891,"1000",327341.989999999990687,4390629.250000000000000,327261.659999999974389,4390829.129999999888241,1446.175999999999931,39.649836870000001,-119.013336800000005,PP,979701.037999999942258,0.034000000000000,0.021000000000000,0.282000000000000,0.028000000000000,"1",-0.516000000000000,9.340999999999999,-111.870000000000005,-114.900000000000006,-117.930000000000007,-120.969999999999999,-124.000000000000000,-127.030000000000001,-130.060000000000002,-133.090000000000003,-136.120000000000005,-139.150000000000006,-142.180000000000007,-145.210000000000008,-148.240000000000009,-151.270000000000010,-152.479999999999990,-154.300000000000011,-112.180000000000007,-115.219999999999999,-118.250000000000000,-121.290000000000006,-124.329999999999998,-127.370000000000005,-130.409999999999997,-133.439999999999998,-136.479999999999990,-139.520000000000010,-142.560000000000002,-145.599999999999994,-148.629999999999995,-151.669999999999987,-152.889999999999986,-154.710000000000008,327261.660,4390829.130
PG,"20",18-Mar,14:24:21,G233,3183.789999999999964,"1000",327576.809999999997672,4390616.610000000335276,327496.479999999981374,4390816.490000000223517,1442.979000000000042,39.649770449999998,-119.010598099999996,PP,979702.277000000001863,0.030000000000000,0.028000000000000,0.264000000000000,0.025000000000000,"1",-0.516000000000000,9.599000000000000,-111.349999999999994,-114.370000000000005,-117.400000000000006,-120.420000000000002,-123.439999999999998,-126.469999999999999,-129.490000000000009,-132.509999999999991,-135.539999999999992,-138.560000000000002,-141.580000000000013,-144.610000000000014,-147.629999999999995,-150.659999999999997,-151.870000000000005,-153.680000000000007,-111.680000000000007,-114.719999999999999,-117.750000000000000,-120.780000000000001,-123.810000000000002,-126.849999999999994,-129.879999999999995,-132.909999999999997,-135.939999999999998,-138.969999999999999,-142.009999999999991,-145.039999999999992,-148.069999999999993,-151.099999999999994,-152.310000000000002,-154.129999999999995,327496.480,4390816.490
PG,"21",18-Mar,14:12:26,G233,3186.989999999999782,"1000",328034.109999999986030,4390662.679999999701977,327953.780000000027940,4390862.559999999590218,1425.883000000000038,39.650277310000000,-119.005283199999994,PP,979705.658999999985099,0.058000000000000,0.082000000000000,0.249000000000000,0.012000000000000,"1",-0.513000000000000,7.663000000000000,-111.849999999999994,-114.840000000000003,-117.829999999999998,-120.810000000000002,-123.799999999999997,-126.790000000000006,-129.780000000000001,-132.770000000000010,-135.750000000000000,-138.740000000000009,-141.729999999999990,-144.719999999999999,-147.710000000000008,-150.689999999999998,-151.889999999999986,-153.680000000000007,-112.079999999999998,-115.069999999999993,-118.060000000000002,-121.060000000000002,-124.049999999999997,-127.040000000000006,-130.039999999999992,-133.030000000000001,-136.020000000000010,-139.020000000000010,-142.009999999999991,-145.000000000000000,-148.000000000000000,-150.990000000000009,-152.189999999999998,-153.979999999999990,327953.780,4390862.560
PG,"22",18-Mar,13:58:41,G233,3197.130000000000109,"1000",328396.530000000027940,4390652.849999999627471,328316.210000000020955,4390852.730000000447035,1382.336999999999989,39.650261680000000,-119.001058799999996,PP,979716.366000000038184,0.067000000000000,0.087000000000000,0.226000000000000,-0.019000000000000,"1",-0.505000000000000,4.944000000000000,-110.920000000000002,-113.819999999999993,-116.709999999999994,-119.609999999999999,-122.510000000000005,-125.400000000000006,-128.300000000000011,-131.199999999999989,-134.090000000000003,-136.990000000000009,-139.889999999999986,-142.780000000000001,-145.680000000000007,-148.580000000000013,-149.729999999999990,-151.469999999999999,-111.209999999999994,-114.109999999999999,-117.019999999999996,-119.920000000000002,-122.819999999999993,-125.730000000000004,-128.629999999999995,-131.530000000000001,-134.439999999999998,-137.340000000000003,-140.250000000000000,-143.150000000000006,-146.050000000000011,-148.960000000000008,-150.120000000000005,-151.860000000000014,328316.210,4390852.730
PG,"23",16-Mar,9:04:41,G233,3212.099999999999909,"2000",320015.840000000025611,4390156.660000000149012,319935.489999999990687,4390356.530000000260770,1223.281999999999925,39.644070870000000,-119.098544700000005,PP,979732.148000000044703,0.000000000000000,0.001000000000000,0.103000000000000,-0.024000000000000,"1",-0.473000000000000,-27.777999999999999,-130.310000000000002,-132.870000000000005,-135.439999999999998,-138.000000000000000,-140.560000000000002,-143.129999999999995,-145.689999999999998,-148.250000000000000,-150.819999999999993,-153.379999999999995,-155.939999999999998,-158.509999999999991,-161.069999999999993,-163.629999999999995,-164.659999999999997,-166.199999999999989,-131.099999999999994,-133.680000000000007,-136.259999999999991,-138.849999999999994,-141.430000000000007,-144.009999999999991,-146.599999999999994,-149.180000000000007,-151.759999999999991,-154.340000000000003,-156.930000000000007,-159.509999999999991,-162.090000000000003,-164.680000000000007,-165.710000000000008,-167.259999999999991,319935.490,4390356.530
PG,"24",16-Mar,9:11:41,G233,3213.039999999999964,"2000",320494.280000000027940,4390103.780000000260770,320413.929999999993015,4390303.650000000372529,1223.848999999999933,39.643695289999997,-119.092957900000002,PP,979733.143000000040047,0.000000000000000,0.001000000000000,0.122000000000000,-0.026000000000000,"1",-0.473000000000000,-26.574000000000002,-129.150000000000006,-131.719999999999999,-134.280000000000001,-136.849999999999994,-139.409999999999997,-141.979999999999990,-144.539999999999992,-147.110000000000014,-149.669999999999987,-152.229999999999990,-154.800000000000011,-157.360000000000014,-159.930000000000007,-162.490000000000009,-163.520000000000010,-165.060000000000002,-129.909999999999997,-132.490000000000009,-135.069999999999993,-137.659999999999997,-140.240000000000009,-142.819999999999993,-145.409999999999997,-147.990000000000009,-150.569999999999993,-153.159999999999997,-155.740000000000009,-158.319999999999993,-160.909999999999997,-163.490000000000009,-164.520000000000010,-166.069999999999993,320413.930,4390303.650
PG,"25",16-Mar,9:24:16,G233,3212.119999999999891,"2000",320787.960000000020955,4390198.410000000149012,320707.609999999986030,4390398.280000000260770,1229.598999999999933,39.644608949999999,-119.089562999999998,PP,979732.177000000025146,0.000000000000000,0.002000000000000,0.135000000000000,-0.028000000000000,"1",-0.474000000000000,-25.847000000000001,-128.909999999999997,-131.490000000000009,-134.060000000000002,-136.639999999999986,-139.219999999999999,-141.789999999999992,-144.370000000000005,-146.939999999999998,-149.520000000000010,-152.099999999999994,-154.669999999999987,-157.250000000000000,-159.830000000000013,-162.400000000000006,-163.430000000000007,-164.979999999999990,-129.639999999999986,-132.229999999999990,-134.830000000000013,-137.419999999999987,-140.020000000000010,-142.610000000000014,-145.210000000000008,-147.800000000000011,-150.400000000000006,-152.990000000000009,-155.590000000000003,-158.180000000000007,-160.780000000000001,-163.370000000000005,-164.409999999999997,-165.969999999999999,320707.610,4390398.280
PG,"26",16-Mar,9:36:26,G233,3209.960000000000036,"2000",321324.299999999988358,4390235.440000000409782,321243.950000000011642,4390435.309999999590218,1242.746000000000095,39.645054670000000,-119.083326099999994,PP,979729.902000000001863,0.000000000000000,0.004000000000000,0.170000000000000,-0.031000000000000,"1",-0.477000000000000,-24.106999999999999,-128.270000000000010,-130.879999999999995,-133.479999999999990,-136.080000000000013,-138.689999999999998,-141.289999999999992,-143.900000000000006,-146.500000000000000,-149.099999999999994,-151.710000000000008,-154.310000000000002,-156.919999999999987,-159.520000000000010,-162.120000000000005,-163.169999999999987,-164.729999999999990,-128.939999999999998,-131.560000000000002,-134.180000000000007,-136.800000000000011,-139.419999999999987,-142.039999999999992,-144.669999999999987,-147.289999999999992,-149.909999999999997,-152.530000000000001,-155.150000000000006,-157.770000000000010,-160.389999999999986,-163.009999999999991,-164.060000000000002,-165.629999999999995,321243.950,4390435.310
PG,"27",16-Mar,9:46:56,G233,3207.860000000000127,"2000",321661.739999999990687,4390138.719999999739230,321581.390000000013970,4390338.589999999850988,1250.778000000000020,39.644254160000003,-119.079369700000001,PP,979727.689000000013039,0.000000000000000,0.005000000000000,0.207000000000000,-0.033000000000000,"1",-0.479000000000000,-23.771999999999998,-128.610000000000014,-131.229999999999990,-133.849999999999994,-136.469999999999999,-139.090000000000003,-141.710000000000008,-144.330000000000013,-146.960000000000008,-149.580000000000013,-152.199999999999989,-154.819999999999993,-157.439999999999998,-160.060000000000002,-162.680000000000007,-163.729999999999990,-165.300000000000011,-129.210000000000008,-131.849999999999994,-134.479999999999990,-137.120000000000005,-139.750000000000000,-142.389999999999986,-145.030000000000001,-147.659999999999997,-150.300000000000011,-152.930000000000007,-155.569999999999993,-158.210000000000008,-160.840000000000003,-163.479999999999990,-164.530000000000001,-166.110000000000014,321581.390,4390338.590
PG,"28",16-Mar,9:58:56,G233,3208.599999999999909,"2000",322027.190000000002328,4390236.389999999664724,321946.840000000025611,4390436.259999999776483,1265.717000000000098,39.645209780000002,-119.075139600000000,PP,979728.474999999976717,0.036000000000000,0.018000000000000,0.263000000000000,-0.035000000000000,"1",-0.482000000000000,-18.463000000000001,-124.549999999999997,-127.200000000000003,-129.860000000000014,-132.509999999999991,-135.159999999999997,-137.810000000000002,-140.469999999999999,-143.120000000000005,-145.770000000000010,-148.419999999999987,-151.069999999999993,-153.729999999999990,-156.379999999999995,-159.030000000000001,-160.090000000000003,-161.680000000000007,-124.950000000000003,-127.609999999999999,-130.280000000000001,-132.939999999999998,-135.599999999999994,-138.259999999999991,-140.930000000000007,-143.590000000000003,-146.250000000000000,-148.909999999999997,-151.569999999999993,-154.240000000000009,-156.900000000000006,-159.560000000000002,-160.629999999999995,-162.219999999999999,321946.840,4390436.260
PG,"29",16-Mar,10:15:26,G233,3199.809999999999945,"2000",322557.289999999979045,4390252.519999999552965,322476.950000000011642,4390452.389999999664724,1315.665999999999940,39.645465110000004,-119.068969600000003,PP,979719.202000000048429,0.040000000000000,0.091000000000000,0.318000000000000,-0.032000000000000,"1",-0.493000000000000,-12.353999999999999,-122.629999999999995,-125.390000000000001,-128.139999999999986,-130.900000000000006,-133.659999999999997,-136.409999999999997,-139.169999999999987,-141.930000000000007,-144.689999999999998,-147.439999999999998,-150.199999999999989,-152.960000000000008,-155.710000000000008,-158.469999999999999,-159.569999999999993,-161.229999999999990,-122.780000000000001,-125.540000000000006,-128.300000000000011,-131.060000000000002,-133.819999999999993,-136.580000000000013,-139.340000000000003,-142.110000000000014,-144.870000000000005,-147.629999999999995,-150.389999999999986,-153.150000000000006,-155.909999999999997,-158.669999999999987,-159.770000000000010,-161.430000000000007,322476.950,4390452.390
PG,"30",17-Mar,10:52:36,g233,3182.280000000000200,"1000",322902.270000000018626,4390210.070000000298023,322821.929999999993015,4390409.940000000409782,1396.573000000000093,39.645154370000000,-119.064940100000001,PP,979700.712000000057742,0.059000000000000,0.161000000000000,0.401000000000000,-0.003000000000000,"1",-0.508000000000000,-5.867000000000000,-122.920000000000002,-125.849999999999994,-128.780000000000001,-131.699999999999989,-134.629999999999995,-137.560000000000002,-140.479999999999990,-143.409999999999997,-146.340000000000003,-149.259999999999991,-152.189999999999998,-155.120000000000005,-158.039999999999992,-160.969999999999999,-162.139999999999986,-163.889999999999986,-122.700000000000003,-125.629999999999995,-128.550000000000011,-131.469999999999999,-134.389999999999986,-137.310000000000002,-140.229999999999990,-143.150000000000006,-146.069999999999993,-148.990000000000009,-151.909999999999997,-154.830000000000013,-157.759999999999991,-160.680000000000007,-161.840000000000003,-163.599999999999994,322821.930,4390409.940
PG,"31",17-Mar,11:12:21,g233,3179.179999999999836,"1000",323300.760000000009313,4390251.900000000372529,323220.419999999983702,4390451.769999999552965,1413.531999999999925,39.645613490000002,-119.060309799999999,PP,979697.442999999970198,0.114000000000000,0.084000000000000,0.395000000000000,0.006000000000000,"1",-0.511000000000000,-3.947000000000000,-122.430000000000007,-125.390000000000001,-128.349999999999994,-131.310000000000002,-134.270000000000010,-137.240000000000009,-140.199999999999989,-143.159999999999997,-146.120000000000005,-149.080000000000013,-152.050000000000011,-155.009999999999991,-157.969999999999999,-160.930000000000007,-162.120000000000005,-163.889999999999986,-122.250000000000000,-125.209999999999994,-128.169999999999987,-131.120000000000005,-134.080000000000013,-137.039999999999992,-140.000000000000000,-142.949999999999989,-145.909999999999997,-148.870000000000005,-151.830000000000013,-154.780000000000001,-157.740000000000009,-160.699999999999989,-161.879999999999995,-163.659999999999997,323220.420,4390451.770
PG,"32",17-Mar,9:44:40,g233,3163.170000000000073,"1000",323769.280000000027940,4390226.519999999552965,323688.940000000002328,4390426.389999999664724,1483.803000000000111,39.645481629999999,-119.054845900000004,PP,979680.523999999975786,0.214000000000000,0.274000000000000,0.497000000000000,0.058000000000000,"1",-0.522000000000000,0.816000000000000,-123.549999999999997,-126.659999999999997,-129.770000000000010,-132.879999999999995,-135.990000000000009,-139.099999999999994,-142.210000000000008,-145.319999999999993,-148.430000000000007,-151.539999999999992,-154.650000000000006,-157.750000000000000,-160.860000000000014,-163.969999999999999,-165.219999999999999,-167.080000000000013,-122.510000000000005,-125.590000000000003,-128.680000000000007,-131.759999999999991,-134.840000000000003,-137.930000000000007,-141.009999999999991,-144.090000000000003,-147.180000000000007,-150.259999999999991,-153.340000000000003,-156.430000000000007,-159.509999999999991,-162.590000000000003,-163.830000000000013,-165.680000000000007,323688.940,4390426.390
PG,"33",17-Mar,16:53:00,g233,3149.300000000000182,"1000",324180.549999999988358,4390218.400000000372529,324100.210000000020955,4390418.269999999552965,1554.506000000000085,39.645493129999998,-119.050053399999996,PP,979665.849000000045635,0.147000000000000,0.136000000000000,0.761000000000000,0.133000000000000,"1",-0.533000000000000,7.944000000000000,-122.349999999999994,-125.609999999999999,-128.870000000000005,-132.120000000000005,-135.379999999999995,-138.639999999999986,-141.900000000000006,-145.150000000000006,-148.409999999999997,-151.669999999999987,-154.919999999999987,-158.180000000000007,-161.439999999999998,-164.699999999999989,-166.000000000000000,-167.949999999999989,-121.060000000000002,-124.290000000000006,-127.510000000000005,-130.740000000000009,-133.960000000000008,-137.189999999999998,-140.409999999999997,-143.639999999999986,-146.860000000000014,-150.090000000000003,-153.310000000000002,-156.539999999999992,-159.770000000000010,-162.990000000000009,-164.280000000000001,-166.219999999999999,324100.210,4390418.270
PG,"34",17-Mar,16:16:00,g233,3143.300000000000182,"1000",324406.809999999997672,4390221.540000000037253,324326.469999999972060,4390421.410000000149012,1585.126999999999953,39.645567919999998,-119.047418800000003,PP,979659.515999999945052,0.128000000000000,0.303000000000000,0.978000000000000,0.172000000000000,"1",-0.537000000000000,11.047000000000001,-121.810000000000002,-125.140000000000001,-128.460000000000008,-131.780000000000001,-135.099999999999994,-138.419999999999987,-141.740000000000009,-145.069999999999993,-148.389999999999986,-151.710000000000008,-155.030000000000001,-158.349999999999994,-161.669999999999987,-164.990000000000009,-166.319999999999993,-168.319999999999993,-119.730000000000004,-123.000000000000000,-126.269999999999996,-129.530000000000001,-132.800000000000011,-136.069999999999993,-139.340000000000003,-142.610000000000014,-145.879999999999995,-149.150000000000006,-152.419999999999987,-155.689999999999998,-158.960000000000008,-162.229999999999990,-163.539999999999992,-165.500000000000000,324326.470,4390421.410
PG,"35",17-Mar,15:08:16,g233,3170.340000000000146,"1000",324804.150000000023283,4390303.009999999776483,324723.809999999997672,4390502.879999999888241,1486.888999999999896,39.646383000000000,-119.042812299999994,PP,979688.065999999991618,0.103000000000000,0.269000000000000,0.401000000000000,0.062000000000000,"1",-0.523000000000000,9.230000000000000,-115.400000000000006,-118.510000000000005,-121.629999999999995,-124.739999999999995,-127.859999999999999,-130.979999999999990,-134.090000000000003,-137.210000000000008,-140.319999999999993,-143.439999999999998,-146.550000000000011,-149.669999999999987,-152.789999999999992,-155.900000000000006,-157.150000000000006,-159.020000000000010,-114.769999999999996,-117.870000000000005,-120.969999999999999,-124.069999999999993,-127.170000000000002,-130.270000000000010,-133.370000000000005,-136.469999999999999,-139.569999999999993,-142.669999999999987,-145.770000000000010,-148.870000000000005,-151.969999999999999,-155.069999999999993,-156.310000000000002,-158.169999999999987,324723.810,4390502.880
PG,"36",17-Mar,14:24:00,g233,3170.440000000000055,"1000",325330.669999999983702,4390182.570000000298023,325250.340000000025611,4390382.440000000409782,1481.673000000000002,39.645406170000001,-119.036647599999995,PP,979688.185999999986961,0.060000000000000,0.066000000000000,0.383000000000000,0.059000000000000,"1",-0.522000000000000,7.827000000000000,-116.359999999999999,-119.469999999999999,-122.569999999999993,-125.680000000000007,-128.780000000000001,-131.889999999999986,-134.990000000000009,-138.099999999999994,-141.199999999999989,-144.310000000000002,-147.409999999999997,-150.520000000000010,-153.620000000000005,-156.729999999999990,-157.969999999999999,-159.830000000000013,-116.269999999999996,-119.370000000000005,-122.480000000000004,-125.579999999999998,-128.680000000000007,-131.780000000000001,-134.889999999999986,-137.990000000000009,-141.090000000000003,-144.189999999999998,-147.300000000000011,-150.400000000000006,-153.500000000000000,-156.599999999999994,-157.840000000000003,-159.710000000000008,325250.340,4390382.440
PG,"37",18-Mar,9:25:00,G233,3156.510000000000218,"1000",325774.309999999997672,4390292.599999999627471,325693.979999999981374,4390492.469999999739230,1539.952999999999975,39.646487440000001,-119.031509200000002,PP,979673.493999999947846,0.214000000000000,0.499000000000000,0.453000000000000,0.121000000000000,"1",-0.531000000000000,11.010999999999999,-118.060000000000002,-121.290000000000006,-124.519999999999996,-127.739999999999995,-130.969999999999999,-134.199999999999989,-137.430000000000007,-140.650000000000006,-143.879999999999995,-147.110000000000014,-150.330000000000013,-153.560000000000002,-156.789999999999992,-160.009999999999991,-161.300000000000011,-163.240000000000009,-116.549999999999997,-119.739999999999995,-122.930000000000007,-126.120000000000005,-129.310000000000002,-132.500000000000000,-135.689999999999998,-138.879999999999995,-142.060000000000002,-145.250000000000000,-148.439999999999998,-151.629999999999995,-154.819999999999993,-158.009999999999991,-159.289999999999992,-161.199999999999989,325693.980,4390492.470
PG,"38",18-Mar,10:49:00,G233,3140.070000000000164,"1000",326031.309999999997672,4390135.089999999850988,325950.979999999981374,4390334.959999999962747,1610.614000000000033,39.645121430000003,-119.028474200000005,PP,979656.172000000020489,0.058000000000000,0.190000000000000,1.036000000000000,0.216000000000000,"1",-0.540000000000000,15.599000000000000,-119.400000000000006,-122.769999999999996,-126.150000000000006,-129.520000000000010,-132.900000000000006,-136.270000000000010,-139.650000000000006,-143.020000000000010,-146.400000000000006,-149.770000000000010,-153.150000000000006,-156.520000000000010,-159.900000000000006,-163.270000000000010,-164.620000000000005,-166.650000000000006,-117.480000000000004,-120.810000000000002,-124.129999999999995,-127.459999999999994,-130.789999999999992,-134.110000000000014,-137.439999999999998,-140.770000000000010,-144.099999999999994,-147.419999999999987,-150.750000000000000,-154.080000000000013,-157.400000000000006,-160.729999999999990,-162.060000000000002,-164.060000000000002,325950.980,4390334.960
PG,"39",18-Mar,15:11:36,G233,3167.519999999999982,"1000",326412.299999999988358,4390266.620000000111759,326331.969999999972060,4390466.490000000223517,1499.307999999999993,39.646383210000003,-119.024071100000000,PP,979685.086000000010245,0.116000000000000,0.305000000000000,0.405000000000000,0.078000000000000,"1",-0.525000000000000,10.080000000000000,-115.590000000000003,-118.730000000000004,-121.870000000000005,-125.010000000000005,-128.159999999999997,-131.300000000000011,-134.439999999999998,-137.580000000000013,-140.719999999999999,-143.860000000000014,-147.009999999999991,-150.150000000000006,-153.289999999999992,-156.430000000000007,-157.689999999999998,-159.569999999999993,-114.829999999999998,-117.950000000000003,-121.079999999999998,-124.200000000000003,-127.319999999999993,-130.439999999999998,-133.569999999999993,-136.689999999999998,-139.810000000000002,-142.930000000000007,-146.060000000000002,-149.180000000000007,-152.300000000000011,-155.430000000000007,-156.669999999999987,-158.550000000000011,326331.970,4390466.490
